"Post.Code","2020-03-02","2020-03-09","2020-03-16","2020-03-23","2020-03-30","2020-04-06","2020-04-13","2020-04-20","2020-04-27","2020-05-04","2020-05-11","2020-05-18","2020-05-25","2020-06-01","2020-06-08","2020-06-15","2020-06-22","2020-06-29","2020-07-06","2020-07-13","2020-07-20","2020-07-27"
"KY13",0.231492455025411,0.387715055589344,0.324342206656522,0.48303741104144,0.444468200695978,0.382213438165344,0.447816235659615,0.441113673614954,0.408301525790307,0.318878316656814,0.318726182583099,0.29894627496505,0.200293820698689,0.177772595293522,0.211049570642736,0.104700672328929,0.160047460199895,0.158826225088587,0.142948503482447,0.186148046782973,0.200075980793232,0.224291363974559
"KY14",0.23260441405663,0.352440091038934,0.3325044552639,0.469052525616187,0.298573602654861,0.307712660220808,0.362683525366646,0.326813771743679,0.302318497958983,0.272128235837055,0.279810045500536,0.2773358506952,0.20613020072042,0.231125261494337,0.195233154654085,0.129587486258328,0.211134810195317,0.175289744523331,0.152055994970025,0.149740887985368,0.162549272176551,0.157832898104591
"KY15",0.170455722172036,0.360034004309434,0.281095046711169,0.431629172763914,0.335848517273563,0.309831221884984,0.329100031980514,0.318820160765029,0.32365212225594,0.243356585990763,0.282724960080243,0.265108458142701,0.185222277608314,0.208904085213956,0.198164245869767,0.115231610463873,0.170544460839881,0.148055018399895,0.132381334448461,0.130424709997444,0.168648297011776,0.159667092468208
"KY16",0.191701303997396,0.364969691299618,0.351006930091373,0.427813683914436,0.279089288209292,0.296072919720724,0.32938074212659,0.248527927389554,0.305041720062884,0.253141628052704,0.2800194805338,0.268416074649614,0.18714315179701,0.252770968002137,0.203008662574823,0.124486511526212,0.20190599757368,0.154839562804749,0.126993042970973,0.118763570081181,0.144162779014074,0.130786565029429
"KY2",0.152160082858859,0.31649456966566,0.323870115610404,0.448336174589093,0.383678463939753,0.339552633272941,0.411266726068391,0.330920224698806,0.295667586044093,0.294290582054592,0.214600785874356,0.248756448438876,0.166898719356873,0.177529028526754,0.160851872291903,0.119816947129652,0.161577893249031,0.166537378867598,0.151634374102955,0.176294061534776,0.18614426687332,0.160992013758932
"KY3",0.178039810000305,0.403805335694903,0.317477264864287,0.430457111296969,0.346476967613955,0.319628356212829,0.398027655644622,0.336469249961509,0.302868312516129,0.334504041694926,0.245930516531845,0.273945161570866,0.188012089106891,0.198573189507668,0.180216854403021,0.10569476313161,0.16746783260072,0.171540230920312,0.134878040955052,0.170328081353606,0.177070399420599,0.168048366399781
"KY4",0.156098019682991,0.383942748267488,0.341595621608765,0.498750414454605,0.403293552886256,0.390674465294598,0.450229007125834,0.407424672687055,0.36201050868046,0.344024689106604,0.273476809674215,0.323648305565383,0.241972845867844,0.206077244404792,0.23375047603061,0.124137880456966,0.175341333956329,0.164882135047273,0.175053512768469,0.180621384982952,0.181763800164765,0.195299819801406
"KY5",0.19671597750073,0.35886837284135,0.339647528312978,0.481436172212815,0.369227722263527,0.346371032250777,0.347510743311106,0.329926596233652,0.311627151080381,0.273211671131011,0.271139835376652,0.267107750654074,0.200675458998987,0.216443199467393,0.193836349312296,0.117528787338485,0.153385298876885,0.150256732623113,0.141423573120184,0.155821020554625,0.161694897132659,0.151615644967894
"KY6",0.174574811618823,0.333848599317945,0.260041343005265,0.444099879387592,0.298377222560655,0.2939694221317,0.335063433005059,0.325904783056707,0.276677405971874,0.300226317217789,0.258114682156744,0.281259012861348,0.197612343008108,0.2651451954077,0.218403118789502,0.129626550356343,0.194478740108941,0.175492200042169,0.164681270731999,0.161018221428694,0.176256053863526,0.16988825609648
"KY7",0.196015989102757,0.440695749112365,0.346880159038465,0.484931375860396,0.388831627743947,0.307167843673268,0.347793309135912,0.343097955585619,0.332970937258009,0.284574434284875,0.244497482307923,0.251938379645691,0.209532840872088,0.213321701427315,0.216660773308688,0.136371931859022,0.200026626471862,0.176536358782112,0.140909492307074,0.158257612187314,0.165540637303132,0.159856006746843
"KY8",0.161725916396088,0.303358625928884,0.283858362797821,0.424554496720685,0.308210926630084,0.290688161941027,0.401779520427123,0.369355395085702,0.366332435397717,0.273988370654207,0.290960047346243,0.225778017881976,0.200203919996235,0.241903778015031,0.248892159206934,0.129614304620083,0.190442563851134,0.168548015359754,0.163757539164258,0.152369893838131,0.175669051625659,0.153650996881137
"KY9",0.23474538373008,0.356365004740421,0.36876902556098,0.462969651428986,0.333957170058078,0.329267946081221,0.39207925399107,0.371118130311808,0.3603573127111,0.290945662826702,0.285788265361409,0.289683249530437,0.215102279030144,0.246730286352252,0.240268913281545,0.139392717257236,0.214672985727355,0.18745186591598,0.152695376594617,0.160152749099381,0.178282121866776,0.150492768950289
"ML1",0.21858286302876,0.395457339684047,0.430035744399311,0.432735832937022,0.396369054629911,0.31865816799315,0.378694960432514,0.381092860662441,0.393430243638605,0.350728111141124,0.300642182214902,0.287290334738213,0.206545523273818,0.217900704736146,0.221470612569209,0.165285314814465,0.179684594007136,0.164915897698617,0.16029461765302,0.174975160517,0.162034306603328,0.166458111562802
"ML10",0.202752615122952,0.41702513075216,0.321777566701602,0.421078201122264,0.355587694656602,0.329241657423463,0.382903429318235,0.326277406544157,0.305622128500424,0.290006213558582,0.253628311681939,0.265323361649875,0.193634991857157,0.227663910492852,0.217219674038669,0.174679255075027,0.203210461486285,0.188551942971323,0.173816102129266,0.175813642646788,0.183680085552155,0.214151334688179
"ML11",0.194043657763464,0.420781725431882,0.407598442396783,0.42636168636191,0.369983588007595,0.372825148733123,0.414469894849684,0.376418087380004,0.418576302655385,0.358523502103094,0.318845842010515,0.3659622952618,0.240735662958122,0.238771946716843,0.237239479560356,0.203464254349212,0.199964544981116,0.186447230908556,0.174052222482692,0.192027431884957,0.162065733368257,0.164795141273802
"ML12",0.170787110676089,0.364162803357555,0.373099112032421,0.437483086105964,0.3580088901839,0.322556262590388,0.353536618947473,0.290749743436658,0.312655286003681,0.263282277499644,0.257394743512243,0.25229639486824,0.190465400587639,0.186118536864829,0.207574592973108,0.152271187014232,0.213496656433573,0.181711097803323,0.184695516419279,0.186263790544675,0.143038394892371,0.175659427475874
"ML2",0.26217933013032,0.392056422371496,0.390391356516488,0.451463833343503,0.431588026682209,0.368023409986327,0.424983371440817,0.39232419383932,0.371895417009249,0.333496330542962,0.312711311081297,0.295633139049506,0.200604568635421,0.220561910481405,0.208265741005485,0.174234706255068,0.204899991353866,0.15292007057898,0.156320131240864,0.157474127525122,0.151615670351497,0.157517118887429
"ML3",0.196963904003148,0.348347391753841,0.335802017231428,0.391160535579451,0.370596367206696,0.357666344319572,0.390964393602468,0.32602586443481,0.341955268994818,0.287864462791716,0.308994182576903,0.304482995346037,0.235143384662616,0.212245077451848,0.21728459268979,0.186432838799071,0.199003670751494,0.183310908684262,0.147397791942351,0.162972713740393,0.14516143614615,0.171729379373586
"ML4",0.227964762864595,0.359191081650319,0.375211569750362,0.467538803666192,0.452875428779596,0.384157201168909,0.408497308313259,0.386016429075183,0.341547566914153,0.311963614447968,0.299131353140841,0.310552998003262,0.222700772635088,0.237252505418715,0.229377229755323,0.198494632018198,0.220098484491162,0.185289785450492,0.182085297918201,0.167000190884726,0.13479720990532,0.160460108819041
"ML5",0.217964201622452,0.362054670776031,0.376665039928738,0.469405192578815,0.407124038087628,0.364168703735749,0.464411014071949,0.423268648615695,0.427875713185937,0.371921342576408,0.331034878016373,0.315183980045622,0.244309169804423,0.237884627763702,0.245585486135822,0.177462717323961,0.205213688352477,0.184234806697304,0.152563908996891,0.144201567591327,0.133939803946819,0.185235005239173
"ML6",0.216694708249982,0.361090560681291,0.378079532345902,0.424772888191923,0.43734727822295,0.358563221016617,0.414887538266491,0.401548376040039,0.373991806633112,0.339462186250387,0.319969117385647,0.301972231792418,0.199910513429317,0.224754160244175,0.21593243449938,0.143908705360973,0.182250041209349,0.186265080214366,0.15394039142094,0.170434377884333,0.124509034619169,0.190530219967567
"ML7",0.181252337042252,0.40218345223462,0.372819683618358,0.408606106276346,0.419227121387643,0.296259108186566,0.349179872022587,0.363026488117836,0.34183766688282,0.324146968429901,0.261840093661323,0.26640922977962,0.181893220456082,0.191989148665098,0.180784326118803,0.169561585702788,0.157155815362218,0.14494470252395,0.127193248067067,0.157978824617577,0.138111165784931,0.149799150924519
"ML8",0.183649869970564,0.436351058060703,0.38630018426434,0.443769127034076,0.376366838405675,0.315969916729574,0.334121085206638,0.304452050117306,0.286342904369781,0.260855978547778,0.237466154436076,0.243428020385703,0.163463847604229,0.172968688959779,0.197401366263663,0.159083317517837,0.187932162518992,0.167319744614189,0.158984126505168,0.156774736881603,0.141840470535349,0.151999465990663
"ML9",0.201395415699811,0.383836005754602,0.349810198890991,0.404406599354618,0.376877111224893,0.373509022524557,0.387130217659556,0.352049863775782,0.334813427896466,0.296389682276452,0.290640595586402,0.289655825803108,0.169215169838971,0.200643891408709,0.218956772157712,0.170368039552404,0.190951492019097,0.144315851825168,0.15721825838899,0.17419136569379,0.139854138097507,0.159271896534433
"PA1",0.222160265391602,0.355902566796089,0.354397483453519,0.44212525327022,0.42978435549565,0.344911897032619,0.415723319727558,0.379090083331823,0.350296164953474,0.274052537694961,0.244984407856275,0.235309214420925,0.181819571909063,0.174668391597468,0.170322974100873,0.121654321056119,0.142778803420395,0.160021480928439,0.129235991359913,0.150335325876349,0.144674958075597,0.137220421886579
"PA10",0.176497309645258,0.399679154404397,0.350370323006765,0.496497544840546,0.446776193101644,0.428442838211853,0.404285566767777,0.362529158848423,0.292742303100448,0.252695951757151,0.23902584517143,0.273655069450691,0.205493582406807,0.211414851041915,0.213166480196736,0.143272431792156,0.164077507673009,0.182810186069929,0.143999052391668,0.161725280018367,0.133125559124867,0.147771439188869
"PA11",0.180831950273993,0.341275195829221,0.322567753080734,0.431385112662578,0.409532484456363,0.371427375402202,0.342630931422788,0.321835079571208,0.256681530677115,0.242904115896375,0.199801375637685,0.214242658285745,0.154471123087751,0.166782723858604,0.159082316016901,0.119507857393219,0.146349648077315,0.176693718165078,0.144351474079926,0.17563824042448,0.137405691648806,0.171201394480129
"PA12",0.185855476432464,0.40432611184481,0.318344359422496,0.414623943410546,0.370490900315762,0.334455862945685,0.335461642839726,0.297974352801782,0.238035267191003,0.228468667446864,0.202212253366938,0.253214564925469,0.188971140849884,0.222602842722905,0.189723690596268,0.135141750050406,0.154374582714137,0.179563875188463,0.15657103766047,0.18191096216365,0.140017868140775,0.173452740421837
"PA13",0.217286009846076,0.375953901396606,0.357657603061499,0.48692724315874,0.426190158079321,0.442081467344332,0.486498609202299,0.442854909382102,0.347796946372078,0.334777743802439,0.317918612578448,0.341598784854203,0.2608701462398,0.267894150558967,0.234681519242234,0.164983709028755,0.177089065714317,0.189786519730518,0.169874947584975,0.194861937157931,0.159920384442719,0.180844546417892
"PA14",0.224341716289311,0.371219930658608,0.390173101471778,0.535631935495895,0.483138335423761,0.440598430787265,0.421140659045735,0.386766845540298,0.286522986160695,0.274997444228806,0.27926886662454,0.286475443878923,0.213574231138456,0.221559949593088,0.192105273129598,0.148074132207615,0.154645267597508,0.182694388656598,0.164690400263535,0.195163479255484,0.14755716508817,0.196504433869833
"PA15",0.238863770977727,0.342489321298173,0.365653241163318,0.461162847970169,0.429643650001556,0.361541650094039,0.472097034666217,0.372428392208597,0.333174772854475,0.320372711122778,0.29747110293798,0.33275964641154,0.239644753976581,0.236904509760633,0.233200737050414,0.168275723101725,0.221608643693705,0.191693900053854,0.183743676337894,0.180471915371145,0.169690911937308,0.159610714914459
"PA16",0.240385984686212,0.389636493216339,0.403483859097182,0.502756067399785,0.444970791585682,0.424927937372462,0.488349559910126,0.410464830385161,0.385450258523708,0.355608632462542,0.349717845384903,0.320056178442324,0.239949798707141,0.236508244661612,0.245132688082616,0.179016185182214,0.201445183440336,0.224886514297885,0.18432564630523,0.223384254495766,0.163947772240612,0.166854434148006
"PA17",0.235458820625427,0.353754589746552,0.377643033254453,0.496735832765771,0.465341022854681,0.427140175110552,0.507067881126173,0.418092316199691,0.374123087663204,0.341723800557928,0.321043103872743,0.347346491464903,0.250028117396806,0.277638905616566,0.23821227899606,0.166252767497809,0.174487135654146,0.193646104708678,0.163456698961831,0.192176785405534,0.146843341022172,0.162347998881819
"PA18",0.22244488247919,0.382331953171866,0.388861436759298,0.530646925682925,0.466636826259886,0.439977070612669,0.469897054554746,0.382446351235303,0.336665344420314,0.305838422386131,0.288608669238659,0.294492349003548,0.21516205359607,0.227711061266713,0.211209409410445,0.154386121635724,0.180494792871792,0.202129693228474,0.165001773312782,0.198329334488784,0.161297709666982,0.162512884382943
"PA19",0.215509308646219,0.355036200865368,0.352469665556027,0.527914339860749,0.499343450034628,0.473627342711602,0.562417270080439,0.471511650586257,0.417484171511438,0.391102101420633,0.389352670463445,0.41809100728003,0.326206546211829,0.351531334711288,0.311960113804756,0.224365380678353,0.227918302524611,0.27468684878418,0.220376417691901,0.262582423505938,0.215175385699607,0.2177342546331
"PA2",0.16451218558087,0.352575801523916,0.34447643372679,0.413196739512069,0.401325373428361,0.354452679563973,0.364805592241637,0.364701133259587,0.322680003017183,0.29475123953424,0.27286587693206,0.25853181371117,0.173491381957721,0.17467344510328,0.173470769786424,0.132395668588956,0.155277624349157,0.177102485590935,0.158266843040178,0.154520169536855,0.171235096977013,0.166747662963368
"PA20",0.211016959032436,0.332684027797427,0.347783072015801,0.430600008885479,0.363160584864128,0.355137940666056,0.401861844076889,0.347041764538487,0.32565017776184,0.30397640979017,0.284174176463674,0.314676425956621,0.224973233729354,0.246877693658732,0.232091801163878,0.162710300640195,0.175860453403304,0.18856816152607,0.154025735586081,0.181409460230233,0.14854740278091,0.154043210909797
"PA23",0.219059854059536,0.361930838650578,0.385791770064244,0.402540404103413,0.363810027882181,0.339409706230476,0.385084359432056,0.329960098773354,0.286912619955286,0.284329371162034,0.244205721776753,0.286846294353726,0.219409900740864,0.230093178497179,0.220144522102178,0.160922723733265,0.193434773194187,0.181609382888858,0.155321133775953,0.180445288377696,0.159821835319481,0.158565122294083
"PA28",0.212842473039844,0.34583082583263,0.383551044803573,0.47518229908056,0.460917507156785,0.418979119250004,0.510426510579053,0.463348906234228,0.455959924982604,0.493092571770535,0.40642126866392,0.456363160036832,0.306199740713849,0.350490094653752,0.292662432440661,0.222098001666165,0.217140338364773,0.183514254855079,0.160275397225404,0.181579192683546,0.166795876112435,0.153359263955902
"PA29",0.21511232789931,0.325233957479763,0.35238129327688,0.415979401699076,0.390028277242647,0.35763899354357,0.382796395806222,0.369374855438254,0.312609880375721,0.298708809900594,0.253814735816812,0.290871712729682,0.209754924507921,0.253104518458898,0.224947983707934,0.167856433483958,0.183702561685921,0.191095367691791,0.143992600296085,0.168437735181066,0.147643686661973,0.14438502798919
"PA3",0.194868125535645,0.362507569404788,0.381467751128576,0.444559754688937,0.429641672719422,0.34875499745064,0.387182190750594,0.37047636067402,0.320560064532504,0.294390774139445,0.252743747269726,0.224582578747504,0.163755648570582,0.184712690391379,0.180608592264385,0.124409462976162,0.142831404259935,0.186781678433202,0.140007279962609,0.141180898693489,0.140656168773342,0.128276513505591
"PA30",0.199147020527762,0.350834333981852,0.325333066496414,0.399083940881749,0.332376520802563,0.318106656928705,0.326526530171376,0.311507448726378,0.279885264595391,0.265523529012854,0.240687753208263,0.276494198908701,0.198585192258109,0.215706680348985,0.197267574215701,0.13642586438751,0.154612034058355,0.162030105591874,0.125121058771149,0.148785948458352,0.130921160237991,0.141463250611299
"PA31",0.206671650401532,0.356028972209739,0.349601888026901,0.418225210747875,0.385800551755443,0.34172732460843,0.33475971310602,0.350597708175797,0.319993349745394,0.300103907524171,0.251871631135875,0.320075318317528,0.236411925375034,0.263920408039039,0.241700441902338,0.170691289274205,0.193601428223552,0.200353454090783,0.166251081985272,0.179352734979354,0.167202291469908,0.170793423557392
"PA34",0.200939318277684,0.338330811424962,0.318365076755795,0.422175216075257,0.305979438129159,0.309697962822747,0.288442892175774,0.369647965302856,0.312384036023412,0.30453674347437,0.286175108301698,0.34706606373949,0.258195950846463,0.23520367823833,0.241887104107185,0.163114806276972,0.171178557100487,0.178009055964063,0.132750717184,0.137660729826988,0.128076650496429,0.134337033070277
"PA35",0.191558814676424,0.369230119813967,0.319389243844205,0.398359961474168,0.302395319828457,0.305487673142526,0.29776823200138,0.356862411979991,0.323447275192476,0.324172419713335,0.279457264920494,0.337922535527109,0.251180918498105,0.240337535673996,0.241714473561881,0.154792909698185,0.174842489693478,0.185459649023451,0.153863630361146,0.1565220735204,0.143209380444212,0.155211007209321
"PA37",0.200273252191949,0.373811239637441,0.356225499098772,0.401888833890068,0.301474957037445,0.300331368007101,0.2945317811729,0.400568386914114,0.365339213044855,0.317376248835442,0.284800349346841,0.355200631348286,0.235020556955919,0.202050586138685,0.194066439218874,0.130277138935739,0.134043624299076,0.14900273690452,0.108457743954327,0.124124744458955,0.10752751306548,0.126564087338445
"PA4",0.249286545043904,0.37056573721604,0.387199301906192,0.421062902013203,0.445849017912512,0.344193365099683,0.404544029673705,0.344563524583281,0.345114929137856,0.259456166851259,0.274317632717274,0.218704376650584,0.191037046392266,0.179750789916893,0.197568066476744,0.158160836605844,0.19321143575775,0.212244505188331,0.147092743194439,0.160634052436121,0.109767161895601,0.136339060725863
"PA5",0.17553314574135,0.369343183822481,0.337392181690744,0.446656435503362,0.399175899862497,0.343502844752996,0.348255140214765,0.340113697774207,0.324615049260759,0.246005968630494,0.233133754492812,0.229646408186914,0.170922350146334,0.174798487480683,0.180311844669715,0.122983503032877,0.137680328368083,0.174947628842786,0.138424127124251,0.149393549465293,0.138330127153513,0.125945042444496
"PA6",0.212225782761545,0.395237022011419,0.364491323063416,0.467027430233507,0.46755756412699,0.40973684331053,0.423863184429477,0.377622302233656,0.331549488811215,0.266971294234967,0.245696902911147,0.229323991741004,0.183650783805838,0.192548363121738,0.205354064461704,0.148208906926157,0.172521594140135,0.209921800319028,0.153496525640774,0.168791821233842,0.138431661859812,0.137718292610611
"PA66",0.183388994595387,0.284523601293804,0.249746006462527,0.288921576701539,0.197986216791898,0.17636844762456,0.16293308524422,0.195493375196296,0.1634334024992,0.153745725282907,0.131078825867193,0.173371260822332,0.121921224292633,0.12642316043171,0.126043152519466,0.0865579389487436,0.0955084069982335,0.105189128284533,0.0829763308581923,0.0929019377386312,0.0889325410899153,0.100283593076426
"PA7",0.252113993528991,0.384830748428486,0.394006676884968,0.495878883469765,0.513070675027685,0.392604093665046,0.4067274330438,0.358725566463761,0.369420701799661,0.317650163412005,0.321162734188218,0.304325610235061,0.246478374062453,0.256710621682975,0.252103700802051,0.194420992198069,0.204647249014142,0.226656975334792,0.153231752175533,0.16818378817622,0.113873566534552,0.12833659893484
"PA8",0.196739838272221,0.341803823192141,0.296471237269456,0.412206810614934,0.376058135420819,0.377427993020927,0.373110096044953,0.361333550106335,0.347877973201043,0.263266521676115,0.284364796612317,0.255647960950905,0.21206673896768,0.221861242270601,0.22926146426615,0.165578498981592,0.188699472673367,0.20915599093816,0.144138668159691,0.156853216949199,0.115306069924088,0.125458589881979
"PH1",0.205060430948155,0.343276628098093,0.296331940045847,0.447988955502959,0.325788994131681,0.28927601398628,0.358979456019745,0.311414993029486,0.27211424519646,0.232362468394502,0.211984784682459,0.170492540254922,0.170250596509359,0.180320068990592,0.163012526338435,0.113323593316472,0.173130207806709,0.14322510492405,0.152036445111183,0.131892595038169,0.157850416418873,0.160587679857683
"PH10",0.176186046562774,0.290522808401616,0.26576240258078,0.419621535000721,0.378921497881381,0.359332153637748,0.383956371147373,0.334735172998542,0.320445786031147,0.267854007869598,0.245508164368483,0.220967109002559,0.169787316328846,0.173372663625338,0.173779650707477,0.135827663718606,0.164297192219722,0.121873179825162,0.120388873381939,0.119307569220564,0.119027721145463,0.148705933443608
"PH11",0.168391328609684,0.282348171705867,0.322790968995049,0.430964547216128,0.388191384157646,0.332500323475216,0.362320054991444,0.299071354995549,0.310909860499847,0.258671818386689,0.220475919795412,0.232573624567743,0.186077122018787,0.192770241305513,0.185781730823858,0.14774767970079,0.17863152145927,0.152366667622002,0.139990371265945,0.133512873735931,0.144605877087927,0.144077269769905
"PH12",0.168988624840966,0.299831966221265,0.307525667568841,0.412883346921406,0.361271434888696,0.336405997546427,0.398205572668154,0.332065955476127,0.348160106278739,0.277319379055039,0.234964523598214,0.235472733126142,0.162176612909644,0.181980754220636,0.168747914543516,0.129127938242745,0.16180051431955,0.142760024983678,0.127644622131752,0.128948338330051,0.130857108961888,0.132174002511564
"PH13",0.165080632686391,0.299724193965823,0.283850030615736,0.389762188121558,0.322728813873511,0.299226982511599,0.341368720080958,0.285666442570934,0.28423349146628,0.211461993817318,0.184510397677913,0.186393261578921,0.137907349584416,0.147078048595463,0.135368576946271,0.109878179152275,0.150676618149853,0.133376477226213,0.134285729816922,0.135307754028216,0.131829657911202,0.132703397905165
"PH14",0.171253849065812,0.316875972586999,0.313108552829881,0.372330058183294,0.303695189108837,0.268231729379928,0.318649587775666,0.265349226482188,0.279186280986034,0.210699686642176,0.217419414220047,0.226675669090166,0.163697641080479,0.202967194108873,0.180385840868442,0.141314715169672,0.191267265805998,0.176353285810846,0.155559668382695,0.148266439387944,0.138906061101406,0.127681943483756
"PH15",0.186431422188762,0.333867635649895,0.284514805789018,0.471206617035459,0.398859195377432,0.305064420995966,0.351160814737809,0.302955011585784,0.298850003623749,0.296266062205373,0.221458794101798,0.202816749598386,0.162786374002041,0.163277399217322,0.148952327484538,0.0969484062318247,0.13121732768899,0.116754107556735,0.132671011349122,0.133539511661475,0.143340989257303,0.164489415842758
"PH16",0.190074529399694,0.290430624891298,0.258021435758786,0.386661736726524,0.293250501494982,0.262425460586239,0.276863736897027,0.270722165685128,0.230512586255755,0.223703276499621,0.188320206396078,0.177877364252533,0.137876231203189,0.158608908330782,0.136947373245916,0.097990519845257,0.135080725597691,0.107242369537607,0.114537408993507,0.118939139388836,0.11908528153911,0.13862388088002
"PH2",0.203741288182511,0.359002111612333,0.312762476992903,0.425034265550568,0.341901910467156,0.312666076104595,0.349620713019992,0.325252176634612,0.283397954678763,0.241082106279311,0.229301574342606,0.192635624683179,0.13990446478154,0.149890738374371,0.122368508389294,0.0868976828303957,0.11334931380185,0.118535779416804,0.115764762564315,0.121243761417044,0.170966000069265,0.151020815191394
"PH21",0.161619442179176,0.313027060651957,0.281622890304831,0.42215943772635,0.331579116264049,0.302166077801285,0.327278932341027,0.321776014002148,0.320026349178799,0.281714627293313,0.228356714912642,0.230951300192035,0.195095334311585,0.185130821871239,0.201838754891251,0.146469989696339,0.177781358968059,0.161769189464923,0.153714828897823,0.192973455684288,0.151568429587423,0.169700981337005
"PH22",0.156309037644482,0.290779326486469,0.270171791733034,0.329682467700473,0.252366385423656,0.23743087151655,0.281995715414881,0.262281804131742,0.250792873873901,0.240046653801762,0.183485601342553,0.192421797020693,0.157521728258372,0.131358616519501,0.155203936726702,0.0985699411453273,0.139894948916151,0.123154250214519,0.122021737293178,0.126363644991344,0.113275489008238,0.122877472163759
"PH26",0.145997788414412,0.295732991357725,0.281178492516407,0.287715435046887,0.243571906353443,0.234922581898564,0.271191207870775,0.233682438777586,0.277502298595035,0.287717740998504,0.227127302600297,0.245648328060107,0.177634492796497,0.175374571906918,0.180459065673813,0.124250974945065,0.158277385039595,0.165043478244302,0.134619441517389,0.151901123928396,0.149942437057679,0.146237985131323
"PH3",0.209883706187587,0.368871094443635,0.344173707012157,0.475333733181315,0.424562067407297,0.355166382918916,0.390509075024484,0.332711157561074,0.294653840293026,0.2391458536837,0.213220156047163,0.192252776494478,0.150517845910168,0.177101257702753,0.169204362645057,0.106659340218331,0.145341563334368,0.137118902425276,0.136965216864014,0.130589593796143,0.140472906360193,0.145005070911338
"PH32",0.155471182101376,0.323550048487144,0.276899408687981,0.40180269584432,0.285541495772234,0.26442672814215,0.253543602051205,0.252549738706609,0.238774120418076,0.19253418975797,0.150833171099531,0.154247293636157,0.123268761813639,0.10152199661305,0.112187045731707,0.0840349859224155,0.100520787580675,0.10203643565345,0.099722540171077,0.114141438058755,0.103696975504145,0.112161617358366
"PH33",0.141997572660393,0.328371924738517,0.296586774572689,0.400827938928021,0.306107533053954,0.322253874528045,0.289265714776686,0.371811893656642,0.37604629620889,0.341688365612182,0.2874200982905,0.334376815645733,0.209475289469086,0.187663255786615,0.181731573436531,0.137849063062652,0.142868385210322,0.185760842366758,0.146032497913373,0.158115472994407,0.130167362314735,0.17894309780823
"PH34",0.1528171652508,0.313520566936791,0.264089334334348,0.35294623325488,0.256436909362618,0.24250882416636,0.242878509369698,0.267289839586373,0.277773187267756,0.245309767005358,0.210071828655736,0.230829084398778,0.190869825703361,0.158584021080503,0.165946544332769,0.120412034755213,0.137353948624559,0.148265059050033,0.135729905365674,0.155812130617548,0.130437036330739,0.153904460620254
"PH49",0.184136720393134,0.348892101125725,0.31245603789998,0.418454336053354,0.321739570469325,0.30668156439493,0.288652907290017,0.342861996833177,0.329261494121591,0.296472772220607,0.252687161979213,0.307532999529026,0.213590283527415,0.187899024153976,0.185373628180627,0.129165570362977,0.14330121027606,0.153504227638089,0.121494763995663,0.13451919685933,0.115813760529357,0.134664582049407
"PH6",0.17386650826445,0.360309205252997,0.275103924215009,0.423103250800589,0.355691903816317,0.285241129806882,0.352362064473366,0.318280809927825,0.293884277899322,0.272178671762104,0.206681177384926,0.211981202815425,0.163872775577604,0.179713940405695,0.154882992871213,0.100272156442977,0.13408866134328,0.122633326100952,0.1352636802724,0.135005745056962,0.134734353230212,0.151341587291904
"PH7",0.176196039990895,0.341704524514032,0.299779254874077,0.413719414958948,0.389463866475599,0.302716694528596,0.390844350878356,0.34011915239239,0.300699308630891,0.309493885795226,0.240051281855827,0.218508333418901,0.189194047332281,0.221352138962323,0.21276845308463,0.13638490670926,0.1874514003983,0.153465081000137,0.163337279276471,0.134818872395146,0.131109100034583,0.151998045795682
"PH8",0.187874610387152,0.319611094280942,0.28789102066872,0.413345631152437,0.3508901500463,0.301976414183734,0.337551199792537,0.303546271466863,0.277044706582292,0.237829865923178,0.199498557240016,0.180685676785303,0.147506063083143,0.152808716766847,0.145582483635893,0.0985318831089968,0.136305976959332,0.113710253626292,0.121641984110257,0.118663526322499,0.126050928547654,0.151584582573827
"TD1",0.164503329694999,0.362704848944607,0.337174616952033,0.451196757556697,0.388148232162444,0.341769712873161,0.387836919977266,0.353609566395457,0.303281090852153,0.287635577654624,0.202238964468242,0.235193596721943,0.183751003994724,0.200056970258699,0.185280494035901,0.130251694243786,0.174711982899673,0.171723375017816,0.138474286556221,0.136781201488794,0.130886584904779,0.121675515938198
"TD10",0.131104700581009,0.35841543958848,0.284960574077491,0.479700248400355,0.445002903802381,0.423648902619428,0.473812291886257,0.458768375138376,0.394823361760181,0.346894194968755,0.313106802878399,0.324100242877854,0.291110940493044,0.214756927956881,0.207684505905894,0.1367196747689,0.189471988058133,0.21504809649977,0.156564711034645,0.194862775955799,0.174940301884734,0.173203182279094
"TD11",0.139702022681117,0.387437623677721,0.347964848708216,0.561436782531305,0.519654908176882,0.41880457388483,0.489064074903043,0.468426713544824,0.422097656301188,0.399221129260184,0.3895213514175,0.369813095444337,0.338481352775563,0.267216038943257,0.252390125130879,0.179597313031832,0.226128026000055,0.239924360717431,0.185747945716386,0.218787921300204,0.193010297564325,0.185490383918283
"TD12",0.126646723500461,0.329224674906031,0.264202890673418,0.456334337848276,0.401763879417138,0.369994601598695,0.4112626862572,0.38847657450869,0.358588074903199,0.321460653018068,0.306234880673684,0.332337355292947,0.293950546458407,0.2178185415395,0.224693472732859,0.137712123559012,0.200560105195354,0.230773766692154,0.161527194436982,0.208609470656874,0.177416225723533,0.176355291266297
